# GCAM LULUCF,,,,,,,,,,,,,,,,,,,,,,,,,
scenario,region,1990,2005,2010,2015,2019,2020,2021,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",Europe_Eastern,0.611497608,-20.30297017,-15.61922022,-9.813339434,-9.862237537,-9.528942188,-9.836914723,-11.66661636,7.581103194,11.61654974,11.92054614,13.98728214,16.41663504,14.26235669,11.88521747,8.210224594,7.261907543,6.717658749,6.682442032,6.947036568,6.625005625,6.519966719,6.027155396,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",Europe_Non_EU,-1.272152571,-3.693234567,-5.119375859,-6.508854209,12.95018419,-1.021360865,-2.940708879,0.697674191,9.408649306,10.71540018,10.46111085,10.20125188,10.22435491,9.311175399,8.160880776,6.336322192,5.719804523,5.326061091,5.110338799,5.169104771,5.205986385,5.363327382,5.487620063,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",European Free Trade Association,-0.49615161,-1.084331198,-0.882686827,1.180959543,0.428320726,0.005700913,-0.186656303,6.590644666,11.31438575,7.477877377,6.693938276,6.97366478,8.21819829,8.78451393,5.257549023,3.942216433,3.101913074,2.527181288,2.359346725,2.518164862,2.171908762,2.212484801,2.080155737,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",India,16.10839853,1.328864374,-11.2331971,-10.37764245,-7.566911205,-9.162157385,-4.549969083,22.71743381,29.92135615,27.71452192,29.07938318,21.8897519,17.97219175,19.38758818,21.41573699,17.0244717,14.39364535,12.25728015,10.75114477,10.45314166,10.96223411,11.52454807,11.92895427,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",Indonesia,94.75811424,108.7489684,356.9204118,234.3374406,191.0391593,30.43821545,36.38919768,-12.82239439,20.93108387,19.56712984,16.71208491,14.89259612,15.10489904,21.58897012,20.84958063,13.62316634,12.34300447,12.37753466,11.7724379,12.21405849,12.34223374,12.87263612,12.99611618,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",Japan,0.449138479,-2.840431431,-3.608009694,-2.437873481,-1.821654539,-1.801184736,-1.731460172,4.404134175,21.57088241,0.77094327,1.021430203,9.631585649,10.39069887,8.026479491,5.183958558,0.105060164,-1.053671842,-1.622483305,-1.957845822,-2.105994598,-1.541333529,-1.329040532,-0.918835234,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",Mexico,19.53114488,9.871104359,-2.03408199,11.29605101,-15.25354034,-14.56807459,-14.56239302,-10.23834021,9.169011052,12.49320085,13.20060436,13.04605381,13.14392697,14.19403916,14.17791277,10.62586297,10.19905288,10.00355743,9.950191188,10.15446863,10.28167975,10.57028475,10.60011166,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",Middle East,-31.40501002,-28.14489534,-15.87088233,-10.91277207,-8.975612222,-5.078087047,-8.54312753,-1.859709075,0.17219748,1.339619113,1.684050201,1.647782917,1.603741804,1.720380098,1.959375772,1.907662264,1.914734112,1.903780899,1.877279752,1.908360417,1.952894041,1.946301822,1.815283738,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",Pakistan,1.000270018,1.074967664,-2.173978127,3.978008094,1.874456324,3.118081138,2.364670274,-2.01499648,-2.229958884,-2.341517143,-2.62258476,-2.957709462,-3.335250058,-4.154756802,-4.075908755,-4.19158788,-3.959317716,-3.672923767,-3.302366905,-3.301118682,-3.283926694,-3.259005064,-3.221104647,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",Russia,19.02193495,-46.40924266,-63.03951596,-33.92877003,-44.67896209,-44.20524619,-42.87359438,-27.8384633,57.86609337,11.84813793,19.77887103,45.14242726,63.50191606,76.655795,64.55390197,55.09736672,52.7861141,51.24264254,52.09334523,54.53416983,53.72863092,54.07581951,52.31596484,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",South Africa,3.970900706,4.596121093,-4.906135623,-12.60440973,-14.78527945,-5.85072439,-12.88657845,-9.094931489,-4.463820782,-1.285538667,0.290072707,0.981298332,1.263008764,1.694797591,1.774208757,1.805191108,1.787614236,1.807860399,1.83390215,1.974686174,2.035865087,2.054951312,2.042004911,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",South America_Northern,6.202899385,0.003137847,40.18763827,-3.135206966,-8.14203936,66.16925279,34.63267477,-6.249421202,18.95839541,15.84237419,15.54286377,15.51586251,13.8012643,12.66801467,11.74586942,8.13773177,8.207267872,8.362041234,8.615201198,8.981516198,8.929459747,8.715256655,8.912641499,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",South America_Southern,11.50463382,17.45190357,48.91901806,71.20312683,36.70042043,7.614452958,9.503735617,22.95772234,31.55866511,22.94032009,20.43264917,22.97027902,24.50010403,23.15817909,19.28560499,17.99065323,16.81389102,16.26397028,15.95013312,16.47301654,16.77520721,17.50915143,17.66671338,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",South Asia,5.428814313,0.986851382,3.219795398,13.24417322,2.007424017,13.70570987,5.238180568,-8.35080677,15.16193948,18.10922457,16.19017085,14.46239913,13.36705654,13.01031305,12.53605436,9.249993832,7.763029503,6.776004637,5.986891924,5.457276379,5.128017237,4.942108618,4.825874566,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",South Korea,-0.90615443,-1.677345064,-1.666571532,-1.195663155,-0.894132757,-0.826722266,-0.766295066,0.221179657,0.323904951,-0.023197594,-0.088424472,0.06794855,0.371467903,0.345168095,0.134127011,-0.113392854,-0.230605365,-0.265841354,-0.272891555,-0.246929767,-0.237824738,-0.206910884,-0.127078228,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",Southeast Asia,83.93786037,37.17045749,90.59349082,90.17456947,44.82710962,11.65089227,6.323049564,-7.80397278,77.26180689,65.97809936,55.42745119,56.36460332,58.95490405,62.06155305,61.21499116,42.84781029,39.52120748,37.42884598,35.71264313,34.36326949,34.3839562,35.06970656,35.30021972,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",Taiwan,-0.024370036,0.241883272,0.346205971,0.369655246,0.222807257,0.181401267,0.142471287,0.041593661,0.059443971,0.052985377,0.044036677,0.0626563,0.079519343,0.095971481,0.115472799,0.080714892,0.079089798,0.079146058,0.083491425,0.093788865,0.098521836,0.104962888,0.110310656,MtC/yr
"scenmip_h3_250706a,date=2025-6-7T15:29:34-04:00",USA,-83.08398657,-54.99840166,-63.99635713,-59.49859329,10.2071665,-22.04790066,-26.9167322,1.243782049,21.14655641,31.62006582,34.3597297,37.89246145,47.91952694,50.75337987,42.06728931,32.30798139,29.75494827,28.28199407,26.89353279,27.5288454,27.93144049,28.97940273,29.09717256,MtC/yr
